scientific,month,gno,count,longitude,latitude
Hasora badra,7,930,1,113.9993718,22.47242379
Hasora badra,7,931,1,114.0090884,22.47243418
Hasora badra,7,248,1,114.1742687,22.56282515
Hasora badra,8,931,1,114.0090884,22.47243418
Hasora badra,9,931,1,114.0090884,22.47243418
Hasora badra,10,860,1,113.9993603,22.48145416
Hasora chromus,5,931,2,114.0090884,22.47243418
Hasora chromus,7,930,1,113.9993718,22.47242379
Hebomoia glaucippe,3,860,2,113.9993603,22.48145416
Hebomoia glaucippe,3,930,1,113.9993718,22.47242379
Hebomoia glaucippe,4,1482,4,113.9217717,22.40007653
Hebomoia glaucippe,4,860,1,113.9993603,22.48145416
Hebomoia glaucippe,4,930,1,113.9993718,22.47242379
Hebomoia glaucippe,4,931,1,114.0090884,22.47243418
Hebomoia glaucippe,4,322,1,114.213158,22.55379074
Hebomoia glaucippe,5,930,2,113.9993718,22.47242379
Hebomoia glaucippe,5,931,1,114.0090884,22.47243418
Hebomoia glaucippe,6,2811,2,113.9123836,22.22848137
Hebomoia glaucippe,6,2605,1,113.9511387,22.25563164
Hebomoia glaucippe,6,860,1,113.9993603,22.48145416
Hebomoia glaucippe,6,930,4,113.9993718,22.47242379
Hebomoia glaucippe,6,931,2,114.0090884,22.47243418
Hebomoia glaucippe,6,1501,1,114.1062907,22.40026232
Hebomoia glaucippe,6,1571,1,114.1062952,22.39123182
Hebomoia glaucippe,6,1228,1,114.174271,22.43639963
Hebomoia glaucippe,6,389,1,114.1839907,22.54476434
Hebomoia glaucippe,6,882,1,114.2131391,22.48154776
Hebomoia glaucippe,6,1515,1,114.2422527,22.40026448
Hebomoia glaucippe,6,1445,1,114.2422569,22.40929497
Hebomoia glaucippe,7,860,1,113.9993603,22.48145416
Hebomoia glaucippe,7,930,2,113.9993718,22.47242379
Hebomoia glaucippe,7,931,1,114.0090884,22.47243418
Hebomoia glaucippe,7,2559,1,114.1839764,22.26481886
Hebomoia glaucippe,7,1375,1,114.2422611,22.41832546
Hebomoia glaucippe,7,536,1,114.2520324,22.52668623
Hebomoia glaucippe,8,930,2,113.9993718,22.47242379
Hebomoia glaucippe,8,1932,1,114.2131039,22.34609045
Hebomoia glaucippe,8,1862,1,114.2131063,22.355121
Hebomoia glaucippe,8,1933,1,114.2228118,22.34608798
Hebomoia glaucippe,9,930,1,113.9993718,22.47242379
Hebomoia glaucippe,9,931,1,114.0090884,22.47243418
Hebomoia glaucippe,9,1001,1,114.0090993,22.4634038
Hebomoia glaucippe,9,1286,1,114.0577098,22.42732525
Hebomoia glaucippe,9,1356,1,114.0577175,22.4182948
Hebomoia glaucippe,9,2341,1,114.1063452,22.29189563
Hebomoia glaucippe,9,1310,1,114.2908326,22.42732896
Hebomoia glaucippe,10,2319,1,113.892857,22.29166251
Hebomoia glaucippe,10,2320,1,113.9025609,22.2916792
Hebomoia glaucippe,10,860,1,113.9993603,22.48145416
Hebomoia glaucippe,10,930,2,113.9993718,22.47242379
Hebomoia glaucippe,10,1228,1,114.174271,22.43639963
Hebomoia glaucippe,10,1375,1,114.2422611,22.41832546
Hebomoia glaucippe,10,3336,1,114.2518389,22.16546395
Hebomoia glaucippe,11,1482,1,113.9217717,22.40007653
Hebomoia glaucippe,11,930,1,113.9993718,22.47242379
Hebomoia glaucippe,11,1575,1,114.145139,22.3912441
Hebomoia glaucippe,11,1305,1,114.2422654,22.42735593
Heliocypha perforata perforata,4,878,14,114.1742702,22.48155183
Heliocypha perforata perforata,4,879,9,114.1839874,22.48155169
Heliocypha perforata perforata,5,1434,2,114.1354227,22.40930291
Heliocypha perforata perforata,5,458,1,114.1742692,22.53573413
Heliocypha perforata perforata,5,878,13,114.1742702,22.48155183
Heliocypha perforata perforata,5,879,6,114.1839874,22.48155169
Heliocypha perforata perforata,5,459,2,114.1839902,22.53573399
Heliocypha perforata perforata,5,530,3,114.1937101,22.52670291
Heliocypha perforata perforata,5,675,2,114.2423035,22.50862974
Heliocypha perforata perforata,5,605,1,114.2423078,22.51766012
Heliocypha perforata perforata,5,1033,2,114.32001,22.46342747
Heliocypha perforata perforata,6,937,1,114.0673878,22.47248429
Heliocypha perforata perforata,6,878,19,114.1742702,22.48155183
Heliocypha perforata perforata,6,879,15,114.1839874,22.48155169
Heliocypha perforata perforata,7,598,1,114.1742695,22.5176734
Heliocypha perforata perforata,7,668,1,114.1742697,22.50864302
Heliocypha perforata perforata,7,878,3,114.1742702,22.48155183
Heliocypha perforata perforata,7,879,1,114.1839874,22.48155169
Heliocypha perforata perforata,7,250,1,114.1937145,22.56282428
Heliocypha perforata perforata,7,673,1,114.2228653,22.50863647
Heliocypha perforata perforata,8,878,4,114.1742702,22.48155183
Heliocypha perforata perforata,8,879,1,114.1839874,22.48155169
Heliocypha perforata perforata,11,250,3,114.1937145,22.56282428
Heliogomphus scorpio,5,1450,1,114.2908179,22.40926802
Heliogomphus scorpio,6,878,1,114.1742702,22.48155183
Heliogomphus scorpio,11,250,1,114.1937145,22.56282428
Heliophorus epicles,3,930,1,113.9993718,22.47242379
Heliophorus epicles,4,878,1,114.1742702,22.48155183
Heliophorus epicles,4,948,1,114.1742704,22.47252141
Heliophorus epicles,7,930,1,113.9993718,22.47242379
Heliophorus epicles,11,930,1,113.9993718,22.47242379
Helopsaltes certhiola,9,2811,1,113.9123836,22.22848137
Helopsaltes certhiola,9,930,2,113.9993718,22.47242379
Helopsaltes certhiola,9,2071,1,114.2033927,22.32803118
Helopsaltes certhiola,10,930,1,113.9993718,22.47242379
Helopsaltes ochotensis,9,930,1,113.9993718,22.47242379
Helopsaltes pleskei,9,2071,1,114.2033927,22.32803118
Hemichromis stellifer,1,2458,1,113.8831908,22.27358421
Hemichromis stellifer,4,2392,1,113.9219852,22.2826803
Hemichromis stellifer,4,2632,1,114.2130806,22.25578431
Hemichromis stellifer,8,2678,1,113.9802558,22.24663884
Hemichromis stellifer,9,2458,2,113.8831908,22.27358421
Hemichromis stellifer,10,1632,1,114.0189071,22.3821396
Hemiculter leucisculus,6,737,2,114.1645514,22.49961219
Hemiculter leucisculus,10,1632,1,114.0189071,22.3821396
Hemiculter leucisculus,10,1494,1,114.0383098,22.40021837
Hemiculter leucisculus,10,1495,1,114.0480213,22.4002264
Hemidactylus bowringii,3,930,1,113.9993718,22.47242379
Hemidactylus bowringii,4,930,2,113.9993718,22.47242379
Hemidactylus bowringii,4,1004,1,114.0382471,22.46343147
Hemidactylus bowringii,4,656,1,114.0576403,22.50859894
Hemidactylus bowringii,5,930,9,113.9993718,22.47242379
Hemidactylus bowringii,5,931,2,114.0090884,22.47243418
Hemidactylus bowringii,5,1004,1,114.0382471,22.46343147
Hemidactylus bowringii,5,1074,1,114.038256,22.45440106
Hemidactylus bowringii,5,656,1,114.0576403,22.50859894
Hemidactylus bowringii,6,930,4,113.9993718,22.47242379
Hemidactylus bowringii,6,931,1,114.0090884,22.47243418
Hemidactylus bowringii,6,656,1,114.0576403,22.50859894
Hemidactylus bowringii,7,1138,1,113.979977,22.44531008
Hemidactylus bowringii,7,930,5,113.9993718,22.47242379
Hemidactylus bowringii,7,931,1,114.0090884,22.47243418
Hemidactylus bowringii,7,1004,1,114.0382471,22.46343147
Hemidactylus bowringii,7,656,1,114.0576403,22.50859894
Hemidactylus bowringii,7,3043,1,114.1257861,22.20159619
Hemidactylus bowringii,7,3044,2,114.1354839,22.20159894
Hemidactylus bowringii,8,930,1,113.9993718,22.47242379
Hemidactylus bowringii,8,1425,1,114.048013,22.40925688
Hemidactylus bowringii,8,656,1,114.0576403,22.50859894
Hemidactylus bowringii,8,1356,1,114.0577175,22.4182948
Hemidactylus bowringii,8,737,1,114.1645514,22.49961219
Hemidactylus bowringii,9,930,5,113.9993718,22.47242379
Hemidactylus bowringii,9,931,1,114.0090884,22.47243418
Hemidactylus bowringii,9,1004,2,114.0382471,22.46343147
Hemidactylus bowringii,9,2341,1,114.1063452,22.29189563
Hemidactylus bowringii,9,667,1,114.1645506,22.50864258
Hemidactylus bowringii,9,1648,1,114.174272,22.38221666
Hemidactylus bowringii,9,2354,2,114.2324981,22.29190139
Hemidactylus bowringii,9,1528,1,114.3685028,22.40016411
Hemidactylus bowringii,11,930,3,113.9993718,22.47242379
Hemidactylus bowringii,11,931,1,114.0090884,22.47243418
Hemidactylus brookii,5,860,1,113.9993603,22.48145416
Hemidactylus brookii,8,1781,1,114.1063089,22.36414025
Hemidactylus brookii,8,1853,1,114.1257303,22.355117
Hemidactylus brookii,9,1557,1,113.9703425,22.39111539
Hemidactylus brookii,9,1286,1,114.0577098,22.42732525
Hemidactylus brookii,9,2344,1,114.1354574,22.29190566
Hemidactylus brookii,9,2624,1,114.135468,22.25578309
Hemidactylus brookii,9,2345,1,114.1451615,22.29190785
Hemidactylus brookii,9,2417,1,114.1645704,22.28287984
Hemidactylus brookii,9,1648,1,114.174272,22.38221666
Hemidactylus brookii,9,1581,1,114.2034047,22.39124502
Hemidactylus frenatus,8,1781,1,114.1063089,22.36414025
Hemidactylus frenatus,8,1853,1,114.1257303,22.355117
Hemidactylus frenatus,9,2354,2,114.2324981,22.29190139
Hemidactylus garnotii,4,1241,1,114.300554,22.43635226
Hemidactylus garnotii,5,522,1,114.115947,22.52669227
Hemidactylus garnotii,7,3043,1,114.1257861,22.20159619
Hemidactylus garnotii,7,3044,2,114.1354839,22.20159894
Hemidactylus garnotii,7,246,1,114.1548228,22.56282366
Hemidactylus garnotii,7,247,1,114.1645458,22.5628247
Hemidactylus garnotii,7,2558,1,114.1742742,22.264819
Hemidactylus garnotii,8,1425,1,114.048013,22.40925688
Hemidactylus garnotii,8,1286,1,114.0577098,22.42732525
Hemidactylus garnotii,8,1356,1,114.0577175,22.4182948
Hemidactylus garnotii,8,737,2,114.1645514,22.49961219
Hemidactylus garnotii,9,667,2,114.1645506,22.50864258
Hemidactylus garnotii,9,2354,1,114.2324981,22.29190139
Hemidactylus garnotii,9,674,1,114.2325844,22.5086334
Hemidactylus garnotii,9,1528,1,114.3685028,22.40016411
Hemidactylus garnotii,11,2667,2,113.8735465,22.24647478
Hemidactylus garnotii,11,1286,1,114.0577098,22.42732525
Hemidactylus garnotii,11,1358,1,114.0771431,22.41830795
Hemidactylus garnotii,11,1289,1,114.0868501,22.42734412
Hemidactylus garnotii,11,1571,1,114.1062952,22.39123182
Hemidactylus garnotii,11,1572,1,114.1160062,22.39123577
Hemidactylus garnotii,12,1629,1,113.9897763,22.38210855
Hemidactylus garnotii,12,1561,1,114.009186,22.39116032
Hemigobius crassa,8,930,1,113.9993718,22.47242379
Hemigrapsus penicillatus,6,1204,1,113.9411337,22.43622763
Hemixos castanonotus,1,1290,1,114.0965636,22.42734924
Hemixos castanonotus,1,1228,1,114.174271,22.43639963
Hemixos castanonotus,1,1298,1,114.1742712,22.42736916
Hemixos castanonotus,1,1583,2,114.2228266,22.39124067
Hemixos castanonotus,4,674,1,114.2325844,22.5086334
Hemixos castanonotus,5,1528,1,114.3685028,22.40016411
Hemixos castanonotus,6,740,1,114.1937068,22.49961177
Hemixos castanonotus,10,1298,2,114.1742712,22.42736916
Hemixos castanonotus,11,2664,1,113.8444441,22.24641789
Hemixos castanonotus,11,1152,1,114.1159826,22.44541864
Hemixos castanonotus,11,1223,1,114.1257006,22.43639156
Hemixos castanonotus,11,250,1,114.1937145,22.56282428
Hemixos castanonotus,12,930,2,113.9993718,22.47242379
Hemixos castanonotus,12,1429,1,114.0868617,22.40928317
Hemixos castanonotus,12,1360,1,114.0965687,22.41831877
Hemixos castanonotus,12,1504,1,114.1354254,22.40027241
Hemixos castanonotus,12,1574,1,114.1354281,22.3912419
Herpestes javanicus,1,860,1,113.9993603,22.48145416
Herpestes javanicus,1,1285,2,114.0479964,22.4273178
Herpestes javanicus,1,1286,4,114.0577098,22.42732525
Herpestes javanicus,2,1285,1,114.0479964,22.4273178
Herpestes javanicus,2,656,1,114.0576403,22.50859894
Herpestes javanicus,3,930,2,113.9993718,22.47242379
Herpestes javanicus,3,1285,8,114.0479964,22.4273178
Herpestes javanicus,3,1432,1,114.1159983,22.40929676
Herpestes javanicus,4,930,1,113.9993718,22.47242379
Herpestes javanicus,4,1285,4,114.0479964,22.4273178
Herpestes javanicus,5,930,1,113.9993718,22.47242379
Herpestes javanicus,5,1285,8,114.0479964,22.4273178
Herpestes javanicus,5,656,1,114.0576403,22.50859894
Herpestes javanicus,6,1285,2,114.0479964,22.4273178
Herpestes javanicus,7,860,1,113.9993603,22.48145416
Herpestes javanicus,7,931,1,114.0090884,22.47243418
Herpestes javanicus,7,1285,4,114.0479964,22.4273178
Herpestes javanicus,7,656,1,114.0576403,22.50859894
Herpestes javanicus,8,1285,4,114.0479964,22.4273178
Herpestes javanicus,9,1285,1,114.0479964,22.4273178
Herpestes javanicus,9,656,1,114.0576403,22.50859894
Herpestes javanicus,10,930,1,113.9993718,22.47242379
Herpestes javanicus,10,931,2,114.0090884,22.47243418
Herpestes javanicus,10,1285,2,114.0479964,22.4273178
Herpestes javanicus,10,532,1,114.2131509,22.5266997
Herpestes javanicus,11,1285,1,114.0479964,22.4273178
Herpestes javanicus,11,656,1,114.0576403,22.50859894
Herpestes javanicus,12,860,1,113.9993603,22.48145416
Herpestes javanicus,12,1285,2,114.0479964,22.4273178
Herpestes javanicus,12,656,4,114.0576403,22.50859894
Herpestes javanicus,12,1286,2,114.0577098,22.42732525
Herpestes urva,1,884,2,114.2325736,22.48154222
Herpestes urva,3,884,3,114.2325736,22.48154222
Herpestes urva,4,809,1,114.1839879,22.4905821
Herpestes urva,5,530,1,114.1937101,22.52670291
Herpestes urva,5,604,1,114.232588,22.51766378
Herpestes urva,6,530,1,114.1937101,22.52670291
Herpestes urva,6,604,2,114.232588,22.51766378
Herpestes urva,7,604,1,114.232588,22.51766378
Herpestes urva,8,530,1,114.1937101,22.52670291
Herpestes urva,8,884,1,114.2325736,22.48154222
Herpestes urva,10,532,1,114.2131509,22.5266997
Herpestes urva,10,604,1,114.232588,22.51766378
Herpestes urva,11,879,2,114.1839874,22.48155169
Herpestes urva,11,530,2,114.1937101,22.52670291
Hestina assimilis,3,860,1,113.9993603,22.48145416
Hestina assimilis,3,930,1,113.9993718,22.47242379
Hestina assimilis,4,878,1,114.1742702,22.48155183
Hestina assimilis,4,948,1,114.1742704,22.47252141
Hestina assimilis,4,322,1,114.213158,22.55379074
Hestina assimilis,5,1629,1,113.9897763,22.38210855
Hestina assimilis,5,860,1,113.9993603,22.48145416
Hestina assimilis,5,930,5,113.9993718,22.47242379
Hestina assimilis,5,1074,1,114.038256,22.45440106
Hestina assimilis,5,727,1,114.0673665,22.49957546
Hestina assimilis,6,2811,1,113.9123836,22.22848137
Hestina assimilis,6,2881,1,113.9124006,22.21945077
Hestina assimilis,6,2535,1,113.9511242,22.26466223
Hestina assimilis,6,860,1,113.9993603,22.48145416
Hestina assimilis,6,930,1,113.9993718,22.47242379
Hestina assimilis,6,1004,1,114.0382471,22.46343147
Hestina assimilis,7,930,2,113.9993718,22.47242379
Hestina assimilis,7,931,1,114.0090884,22.47243418
Hestina assimilis,7,2559,1,114.1839764,22.26481886
Hestina assimilis,7,250,1,114.1937145,22.56282428
Hestina assimilis,7,1374,1,114.2325483,22.4183291
Hestina assimilis,7,1375,1,114.2422611,22.41832546
Hestina assimilis,7,1446,1,114.2519691,22.40929075
Hestina assimilis,7,1523,1,114.3199451,22.40021438
Hestina assimilis,8,860,1,113.9993603,22.48145416
Hestina assimilis,8,1984,1,114.0383723,22.33700478
Hestina assimilis,9,1239,1,114.2811259,22.43636598
Hestina assimilis,9,1310,1,114.2908326,22.42732896
Hestina assimilis,10,2319,1,113.892857,22.29166251
Hestina assimilis,10,2320,1,113.9025609,22.2916792
Hestina assimilis,10,860,1,113.9993603,22.48145416
Hestina assimilis,10,930,1,113.9993718,22.47242379
Hestina assimilis,10,1228,1,114.174271,22.43639963
Hestina assimilis,11,251,1,114.2034374,22.56282297
Hestina assimilis,11,1305,1,114.2422654,22.42735593
Heterotilapia buettikoferi,4,2632,1,114.2130806,22.25578431
Hierococcyx sparverioides,3,860,1,113.9993603,22.48145416
Hierococcyx sparverioides,3,931,1,114.0090884,22.47243418
Hierococcyx sparverioides,4,860,1,113.9993603,22.48145416
Hierococcyx sparverioides,4,951,1,114.2034202,22.47251924
Hierococcyx sparverioides,5,931,1,114.0090884,22.47243418
Hierococcyx sparverioides,5,938,1,114.0771044,22.47249059
Hierococcyx sparverioides,5,1572,1,114.1160062,22.39123577
Hierococcyx sparverioides,5,390,2,114.1937123,22.54476362
Hierococcyx sparverioides,6,931,1,114.0090884,22.47243418
Hierococcyx sparverioides,6,809,1,114.1839879,22.4905821
Hierococcyx sparverioides,6,1654,1,114.2325339,22.3822071
Himantopus himantopus,1,931,5,114.0090884,22.47243418
Himantopus himantopus,2,931,4,114.0090884,22.47243418
Himantopus himantopus,3,930,1,113.9993718,22.47242379
Himantopus himantopus,3,931,6,114.0090884,22.47243418
Himantopus himantopus,4,931,12,114.0090884,22.47243418
Himantopus himantopus,4,951,1,114.2034202,22.47251924
Himantopus himantopus,5,930,1,113.9993718,22.47242379
Himantopus himantopus,5,931,14,114.0090884,22.47243418
Himantopus himantopus,6,860,1,113.9993603,22.48145416
Himantopus himantopus,6,931,8,114.0090884,22.47243418
Himantopus himantopus,7,931,5,114.0090884,22.47243418
Himantopus himantopus,8,931,1,114.0090884,22.47243418
Himantopus himantopus,9,931,3,114.0090884,22.47243418
Himantopus himantopus,10,931,5,114.0090884,22.47243418
Himantopus himantopus,10,1004,1,114.0382471,22.46343147
Himantopus himantopus,11,860,1,113.9993603,22.48145416
Himantopus himantopus,11,931,3,114.0090884,22.47243418
Himantopus himantopus,12,931,5,114.0090884,22.47243418
Hipposideros armiger,1,2807,1,113.8735853,22.22841367
Hipposideros armiger,1,2669,3,113.8929481,22.24650982
Hipposideros armiger,1,2533,1,113.93172,22.26463412
Hipposideros armiger,1,2465,1,113.9511097,22.27369281
Hipposideros armiger,1,2469,1,113.9899207,22.27374211
Hipposideros armiger,1,1561,2,114.009186,22.39116032
Hipposideros armiger,1,1562,1,114.0188969,22.39117009
Hipposideros armiger,1,1705,1,114.0480463,22.37313491
Hipposideros armiger,1,1426,1,114.0577252,22.40926433
Hipposideros armiger,1,1498,1,114.077156,22.40024699
Hipposideros armiger,1,1289,2,114.0868501,22.42734412
Hipposideros armiger,1,1509,1,114.1839833,22.40027756
Hipposideros armiger,1,1439,1,114.1839837,22.40930806
Hipposideros armiger,1,2563,1,114.2227852,22.26481252
Hipposideros armiger,1,1102,1,114.3102854,22.45440539
Hipposideros armiger,1,1173,2,114.3199914,22.44536664
Hipposideros armiger,1,1524,1,114.3296567,22.40020549
Hipposideros armiger,1,1384,2,114.3296764,22.41826642
Hipposideros armiger,1,1526,1,114.3490797,22.40018597
Hipposideros armiger,4,384,1,114.1353824,22.54475916
Hipposideros armiger,5,319,2,114.1839911,22.55379468
Hipposideros armiger,7,384,2,114.1353824,22.54475916
Hipposideros armiger,7,666,2,114.1548314,22.50864154
Hipposideros armiger,12,948,1,114.1742704,22.47252141
Hipposideros armiger,12,880,1,114.1937047,22.48155097
Hipposideros armiger,12,601,1,114.2034288,22.51767123
Hipposideros armiger,12,882,1,114.2131391,22.48154776
Hipposideros gentilis,1,2669,1,113.8929481,22.24650982
Hipposideros gentilis,1,2533,1,113.93172,22.26463412
Hipposideros gentilis,1,2258,1,113.9801801,22.30082239
Hipposideros gentilis,1,2469,1,113.9899207,22.27374211
Hipposideros gentilis,1,1498,1,114.077156,22.40024699
Hipposideros gentilis,1,1289,1,114.0868501,22.42734412
Hipposideros gentilis,1,1439,1,114.1839837,22.40930806
Hipposideros gentilis,1,2910,1,114.1936732,22.21966474
Hipposideros gentilis,1,1370,1,114.193697,22.41833782
Hipposideros gentilis,1,1523,1,114.3199451,22.40021438
Hipposideros gentilis,1,1384,1,114.3296764,22.41826642
Hipposideros gentilis,12,880,1,114.1937047,22.48155097
Hipposideros gentilis,12,601,1,114.2034288,22.51767123
Hipposideros gentilis,12,882,1,114.2131391,22.48154776
Hirundo rustica,1,656,1,114.0576403,22.50859894
Hirundo rustica,2,930,1,113.9993718,22.47242379
Hirundo rustica,4,1138,1,113.979977,22.44531008
Hirundo rustica,4,860,1,113.9993603,22.48145416
Hirundo rustica,4,930,1,113.9993718,22.47242379
Hirundo rustica,4,656,1,114.0576403,22.50859894
Hirundo rustica,4,951,3,114.2034202,22.47251924
Hirundo rustica,5,930,1,113.9993718,22.47242379
Hirundo rustica,5,656,1,114.0576403,22.50859894
Hirundo rustica,5,936,1,114.0576712,22.4724774
Hirundo rustica,5,937,1,114.0673878,22.47248429
